90214,5,4,name-jp,Value,f,yomo,2018-04-12 06:45:40.121037,yomo,2018-04-12 06:45:40.121037
90212,1,2,type,text,f,yomo,2018-04-12 03:21:06.654566,yomo,2018-04-12 03:21:06.654566
90213,1,2,type,text,f,yomo,2018-04-12 03:21:12.505444,yomo,2018-04-12 03:21:12.505444
90214,1,2,type,text,f,yomo,2018-04-12 03:21:16.28459,yomo,2018-04-12 03:21:16.28459
90211,1,1,name,ID,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,1,2,type,text,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,1,3,data,id,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,1,4,name-jp,ID,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,2,1,name,PID,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,2,2,type,text,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,2,3,data,pid,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,2,4,name-jp,PID,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,3,1,name,Title,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,3,2,type,text,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,3,3,data,display,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,3,4,name-jp,Title,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,4,1,name,Title_JP,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,4,2,type,text,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,4,3,data,display_jp,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,4,4,name-jp,Title_JP,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,5,1,name,Href,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90213,1,1,name,Component ID,f,yomo,2018-04-12 03:21:12.505444,yomo,2018-04-12 03:21:12.505444
90213,1,4,name-jp,Component ID,f,yomo,2018-04-12 03:21:12.505444,yomo,2018-04-12 03:21:12.505444
90212,1,4,name-jp,Component ID,f,yomo,2018-04-12 03:21:06.654566,yomo,2018-04-12 03:21:06.654566
90214,1,1,name,Component ID,f,yomo,2018-04-12 03:21:16.28459,yomo,2018-04-12 03:21:16.28459
90214,6,1,name,Disabled Flag,f,yomo,2018-04-12 06:45:44.276007,yomo,2018-04-12 06:45:44.276007
90214,6,4,name-jp,Disabled Flag,f,yomo,2018-04-12 06:45:44.276007,yomo,2018-04-12 06:45:44.276007
90212,1,8,readOnly,true,f,yomo,2018-04-12 09:46:19.833725,yomo,2018-04-12 09:46:19.833725
90213,1,8,readOnly,true,f,yomo,2018-04-13 08:50:48.83913,yomo,2018-04-13 08:50:48.83913
90214,1,8,readOnly,true,f,yomo,2018-04-13 08:50:48.83913,yomo,2018-04-13 08:50:48.83913
90214,6,2,type,checkbox,f,yomo,2018-04-12 06:45:44.276007,yomo,2018-04-12 06:45:44.276007
90511,1,1,name,Template Name,f,yomo,2018-04-18 10:20:01.106747,yomo,2018-04-18 10:20:01.106747
90511,1,2,type,text,f,yomo,2018-04-18 10:20:01.106747,yomo,2018-04-18 10:20:01.106747
90511,1,3,data,template_name,f,yomo,2018-04-18 10:20:01.106747,yomo,2018-04-18 10:20:01.106747
90511,1,4,name-jp,Template Name,f,yomo,2018-04-18 10:20:01.106747,yomo,2018-04-18 10:20:01.106747
90311,1,1,name,ID,f,yomo,2018-04-18 10:14:23.404328,yomo,2018-04-18 10:14:23.404328
90311,1,2,type,text,f,yomo,2018-04-18 10:14:23.404328,yomo,2018-04-18 10:14:23.404328
90311,1,3,data,id,f,yomo,2018-04-18 10:14:23.404328,yomo,2018-04-18 10:14:23.404328
90311,1,4,name-jp,ID,f,yomo,2018-04-18 10:14:23.404328,yomo,2018-04-18 10:14:23.404328
90214,1,3,data,cmpt_id,f,yomo,2018-04-12 03:21:16.28459,yomo,2018-04-12 03:21:16.28459
90212,1,3,data,cmpt_id,f,yomo,2018-04-12 03:21:06.654566,yomo,2018-04-12 03:21:06.654566
90213,1,3,data,cmpt_id,f,yomo,2018-04-12 03:21:12.505444,yomo,2018-04-12 03:21:12.505444
90214,1,4,name-jp,Component ID,f,yomo,2018-04-12 03:21:16.28459,yomo,2018-04-12 03:21:16.28459
90211,5,2,type,text,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,5,3,data,href,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90211,5,4,name-jp,Href,f,yomo,2018-04-12 03:31:43.947683,yomo,2018-04-12 03:31:43.947683
90212,2,2,type,text,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90212,3,2,type,text,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90213,6,2,type,checkbox,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90212,3,3,data,cmpt_name,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90212,3,1,name,Component Name,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90212,3,4,name-jp,Component Name,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90212,2,1,name,Component UID,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90213,2,2,type,text,f,yomo,2018-04-12 06:33:05.633611,yomo,2018-04-12 06:33:05.633611
90213,3,2,type,text,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,4,2,type,text,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,5,2,type,text,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,3,3,data,name,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,4,3,data,value,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,5,3,data,data_type,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,6,3,data,disabled_flag,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,2,1,name,Attr ID,f,yomo,2018-04-12 06:33:05.633611,yomo,2018-04-12 06:33:05.633611
90213,2,4,name-jp,Attr ID,f,yomo,2018-04-12 06:33:05.633611,yomo,2018-04-12 06:33:05.633611
90213,3,1,name,Name,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,3,4,name-jp,Name,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,4,1,name,Value,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,4,4,name-jp,Value,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,5,1,name,Data Type,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,5,4,name-jp,Data Type,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,6,1,name,Disabled Flag,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,6,4,name-jp,Disabled Flag,f,yomo,2018-04-12 06:33:08.69317,yomo,2018-04-12 06:33:08.69317
90213,2,3,data,attr_id,f,yomo,2018-04-12 06:33:05.633611,yomo,2018-04-12 06:33:05.633611
90611,1,1,name,Template Name,f,yomo,2018-04-18 10:24:08.417652,yomo,2018-04-18 10:24:08.417652
90611,1,2,type,text,f,yomo,2018-04-18 10:24:08.417652,yomo,2018-04-18 10:24:08.417652
90611,1,3,data,template_name,f,yomo,2018-04-18 10:24:08.417652,yomo,2018-04-18 10:24:08.417652
90611,1,4,name-jp,Template Name,f,yomo,2018-04-18 10:24:08.417652,yomo,2018-04-18 10:24:08.417652
90311,2,1,name,PID,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,2,2,type,text,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,2,3,data,pid,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,2,4,name-jp,PID,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,3,1,name,Title,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,3,2,type,text,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,3,3,data,display,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,3,4,name-jp,Title,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,4,1,name,Title_JP,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,4,2,type,text,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,4,3,data,display_jp,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,4,4,name-jp,Title_JP,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,5,1,name,Href,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,5,2,type,text,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,5,3,data,href,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90311,5,4,name-jp,Href,f,yomo,2018-04-18 10:45:50.888739,yomo,2018-04-18 10:45:50.888739
90411,1,1,name,ID,f,yomo,2018-04-18 10:16:13.667694,yomo,2018-04-18 10:16:13.667694
90411,1,2,type,text,f,yomo,2018-04-18 10:16:13.667694,yomo,2018-04-18 10:16:13.667694
90411,1,3,data,id,f,yomo,2018-04-18 10:16:13.667694,yomo,2018-04-18 10:16:13.667694
90411,1,4,name-jp,ID,f,yomo,2018-04-18 10:16:13.667694,yomo,2018-04-18 10:16:13.667694
90411,2,1,name,PID,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,2,2,type,text,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,2,3,data,pid,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,2,4,name-jp,PID,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,3,1,name,Title,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,3,2,type,text,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,3,3,data,display,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,3,4,name-jp,Title,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,4,1,name,Title_JP,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,4,2,type,text,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,4,3,data,display_jp,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90212,4,4,name-jp,Comp Type,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90212,4,2,type,dropdown,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90212,2,4,name-jp,Component UID,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90212,4,1,name,Comp Type,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90212,4,3,data,comp_type,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90212,2,3,data,cmpt_uid,f,yomo,2018-04-12 05:46:14.922442,yomo,2018-04-12 05:46:14.922442
90411,4,4,name-jp,Title_JP,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,5,1,name,Href,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,5,2,type,text,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,5,3,data,href,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90411,5,4,name-jp,Href,f,yomo,2018-04-18 10:51:14.470386,yomo,2018-04-18 10:51:14.470386
90312,1,2,type,text,f,yomo,2018-04-18 10:54:47.410639,yomo,2018-04-18 10:54:47.410639
90312,1,1,name,ID,f,yomo,2018-04-18 10:54:47.410639,yomo,2018-04-18 10:54:47.410639
90312,1,3,data,id,f,yomo,2018-04-18 10:54:47.410639,yomo,2018-04-18 10:54:47.410639
90312,1,4,name-jp,ID,f,yomo,2018-04-18 10:54:47.410639,yomo,2018-04-18 10:54:47.410639
90312,2,1,name,Page Name,f,yomo,2018-04-18 11:12:21.376404,yomo,2018-04-18 11:12:21.376404
90312,2,2,type,text,f,yomo,2018-04-18 11:12:21.376404,yomo,2018-04-18 11:12:21.376404
90312,2,3,data,page_name,f,yomo,2018-04-18 11:12:21.376404,yomo,2018-04-18 11:12:21.376404
90312,2,4,name-jp,Page Name,f,yomo,2018-04-18 11:12:21.376404,yomo,2018-04-18 11:12:21.376404
90312,3,1,name,Event,f,yomo,2018-04-18 11:12:21.376404,yomo,2018-04-18 11:12:21.376404
90312,3,2,type,text,f,yomo,2018-04-18 11:12:21.376404,yomo,2018-04-18 11:12:21.376404
90312,3,3,data,event,f,yomo,2018-04-18 11:12:21.376404,yomo,2018-04-18 11:12:21.376404
90312,3,4,name-jp,Event,f,yomo,2018-04-18 11:12:21.376404,yomo,2018-04-18 11:12:21.376404
90312,4,1,name,Comp ID,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,4,2,type,text,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,4,3,data,comp_id,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,4,4,name-jp,Comp ID,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,5,1,name,Ajax URL,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,5,2,type,text,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,5,3,data,ajax_url,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,5,4,name-jp,Ajax URL,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,6,1,name,Method,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,6,2,type,text,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,6,3,data,type,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,6,4,name-jp,Method,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,7,1,name,Parameter,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,7,2,type,text,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,7,3,data,parameters,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,7,4,name-jp,Parameter,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,8,1,name,Callback,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,8,2,type,text,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,8,3,data,callback,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,8,4,name-jp,Callback,f,yomo,2018-04-18 11:15:45.047301,yomo,2018-04-18 11:15:45.047301
90312,6,5,source,"[""GET"", ""POST"", ""PUT""]",f,yomo,2018-04-18 11:22:59.175636,yomo,2018-04-18 11:22:59.175636
90412,1,2,type,text,f,yomo,2018-04-18 11:48:18.96615,yomo,2018-04-18 11:48:18.96615
90412,1,1,name,ID,f,yomo,2018-04-18 11:48:18.96615,yomo,2018-04-18 11:48:18.96615
90412,1,3,data,id,f,yomo,2018-04-18 11:48:18.96615,yomo,2018-04-18 11:48:18.96615
90412,1,4,name-jp,ID,f,yomo,2018-04-18 11:48:18.96615,yomo,2018-04-18 11:48:18.96615
90412,2,1,name,Page Name,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,2,2,type,text,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,2,3,data,page_name,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,2,4,name-jp,Page Name,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,3,1,name,Include File,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,3,2,type,text,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,3,3,data,src_file,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,3,4,name-jp,Include File,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,4,1,name,File Type,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,4,2,type,text,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,4,3,data,type,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,4,4,name-jp,File Type,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,5,1,name,Disabled Flag,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,5,2,type,text,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,5,3,data,disabled_flag,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,5,4,name-jp,Disabled Flag,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,6,1,name,Comment,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,6,2,type,text,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,6,3,data,comment,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90412,6,4,name-jp,Comment,f,yomo,2018-04-18 11:51:29.049401,yomo,2018-04-18 11:51:29.049401
90214,6,5,checked,true,f,yomo,2018-04-20 03:40:26.763885,yomo,2018-04-20 03:40:26.763885
90212,4,5,source,"[""excel"", ""chart"", ""button""]",f,yomo,2018-04-20 03:49:46.684628,yomo,2018-04-20 03:49:46.684628
90711,1,1,name,ID,f,yomo_test,2018-08-28 08:33:56.086646,yomo_test,2018-08-28 08:33:56.086646
90711,1,2,type,text,f,yomo_test,2018-08-28 08:33:56.086646,yomo_test,2018-08-28 08:33:56.086646
90711,1,3,data,id,f,yomo_test,2018-08-28 08:33:56.086646,yomo_test,2018-08-28 08:33:56.086646
90711,1,4,name-jp,ID,f,yomo_test,2018-08-28 08:33:56.086646,yomo_test,2018-08-28 08:33:56.086646
90711,2,1,name,PID,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,2,2,type,text,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,2,3,data,pid,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,2,4,name-jp,PID,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,3,1,name,Title,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,3,2,type,text,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,3,3,data,display,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,3,4,name-jp,Title,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,4,1,name,Title_JP,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,4,2,type,text,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,4,3,data,display_jp,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,4,4,name-jp,Title_JP,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,5,1,name,Href,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,5,2,type,text,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,5,3,data,href,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90711,5,4,name-jp,Href,f,yomo_test,2018-08-28 08:36:40.816295,yomo_test,2018-08-28 08:36:40.816295
90712,1,1,name,Component ID,f,yomo_test,2018-08-28 08:38:04.136329,yomo_test,2018-08-28 08:38:04.136329
90712,1,2,type,text,f,yomo_test,2018-08-28 08:38:04.136329,yomo_test,2018-08-28 08:38:04.136329
90712,1,3,data,cmpt_id,f,yomo_test,2018-08-28 08:38:04.136329,yomo_test,2018-08-28 08:38:04.136329
90712,1,4,name-jp,Component ID,f,yomo_test,2018-08-28 08:38:04.136329,yomo_test,2018-08-28 08:38:04.136329
90712,2,1,name,Component UID,f,yomo_test,2018-08-28 08:39:04.552463,yomo_test,2018-08-28 08:39:04.552463
90712,2,2,type,text,f,yomo_test,2018-08-28 08:39:04.552463,yomo_test,2018-08-28 08:39:04.552463
90712,2,3,data,cmpt_uid,f,yomo_test,2018-08-28 08:39:04.552463,yomo_test,2018-08-28 08:39:04.552463
90712,2,4,name-jp,Component UID,f,yomo_test,2018-08-28 08:39:04.552463,yomo_test,2018-08-28 08:39:04.552463
90712,3,1,name,Component Name,f,yomo_test,2018-08-28 08:39:04.552463,yomo_test,2018-08-28 08:39:04.552463
90712,3,2,type,text,f,yomo_test,2018-08-28 08:39:04.552463,yomo_test,2018-08-28 08:39:04.552463
90712,3,3,data,cmpt_name,f,yomo_test,2018-08-28 08:39:04.552463,yomo_test,2018-08-28 08:39:04.552463
